Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,External issue URL,Flags,Rank
Ivy,IVY-1363,ivy:buildlist task confused by extends feature using two parents,Bug,Resolved,Major,Fixed,Nicolas Lalevée,Mitch Gitman,Mitch Gitman,6/27/2012 23:40,,1/31/2013 22:48,7/22/2012 19:47,2.3.0-RC1,2.3.0-RC2,"Ant, Core",,0,4,,,,,,,,Ant 1.7.1 (but should be the same with Ant 1.8.3),"I'm finding that the ivy:buildlist Ant task is erroring when it encounters more than one parent Ivy module that's pulled in through the /ivy-module/info/extends element. This problem is new to Ivy 2.3.0-rc1; I did not encounter it with Ivy 2.2.0. There is no relationship or interaction between the two different parent Ivy modules, i.e. no nesting of parents. 

In my test case, which I explain shortly, when I point the ivy:buildlist Ant task at a project stack that includes a mix of both parents and their children, I see this error: 
...\multimodule-build\build.xml:28: impossible to parse ivy file for ...\testTwoParents\germany\build.xml: ivyfile=...\testTwoParents\germany\ivy.xml exception=java.text.ParseException: Problem occurred while parsing ivy file: inconsistent module descriptor file found in 'file:/.../testTwoParents/master-parent/ivy.xml': bad module name: expected='bootstrap-parent' found='master-parent'; in file:/.../testTwoParents/germany/ivy.xml 

What's happening is, the germany module extends bootstrap-parent, but somehow the relative path to master-parent/ivy.xml is supplanting the relative path to bootstrap-parent/ivy.xml. It appears buildlist doesn't know how to deal with more than one parent. 

This is what occurs when the haltOnError attribute is set to ""true"" on ivy:buildlist. If I set haltOnError=""false"" in my test case, the exception goes away, but I see the following build order: 
1. germany 
2. ireland 
3. bootstrap-parent 
4. master-parent 
5. croatia 

What's wrong about this build order is that germany depends on ireland and ireland depends on bootstrap-parent, so the order of the first three entries is reversed. If I removed the dependency of ireland on bootstrap-parent, the order would be the same. This misordering is clearly related to the presence of more than one parent because comparable tests using (A) the extends feature with a single parent and (B) no extends feature at all get the order right. Plus, I see this unexpected output when haltOnError=""false"": 
[ivy:buildlist] => adding it at the beginning of the path 
[ivy:buildlist] => adding it at the beginning of the path 

TEST CASE INSTRUCTIONS: 
I've attached a ZIP containing three standalone test cases, each consisting of a suite of Ant projects that together comprise a multimodule build whose build order is to be determined by the ivy:buildlist task: 
* testNoParents: The extends feature is not used. 
* testOneParent: The extends feature is used to pull in content from a single parent Ivy module. 
* testTwoParents: The extends feature is used where one Ivy module pulls in content from one parent and two other Ivy modules pull in content from a different parent. 

The testNoParents and testOneParent tests are the control groups. The testTwoParents test is where things fail. 

When running Ant from one of these test cases, you need to specify the location of the Ivy 2.3.0-rc1 installation using one of the following: 
* an IVY_DIR environment variable 
* an env.IVY_DIR user property, i.e. -Denv.IVY_DIR=... 
* an ivy.dir user property, i.e. -Divy.dir=... 

To run the build in any of these suites, go to the multimodule-build directory, and execute ""ant"" or ""ant init""—while specifying the Ivy installation location. You can also run ""ant cleancache"" to clear out the Ivy cache. However, you shouldn't need to do this regularly because each of these test cases uses its own dedicated Ivy cache. 

NOTE: This issue is broached in the email thread ""extends & buildlist on 2.3.0-rc1 … it gets worse"" on the ivy-user and ant-dev mailing lists.",,,,,,,"patch, testcase",6/30/2012 21:33,,,,"4 years, 45 weeks, 2 days ago",,294292,,,Restricted to agents,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191563,,,,,,,,0|i0x5pr:
Ivy,IVY-1364,buildlist task chokes on absolute path to parent Ivy module,Bug,Resolved,Major,Fixed,Nicolas Lalevée,Mitch Gitman,Mitch Gitman,6/28/2012 3:45,,3/26/2014 21:53,7/22/2012 19:47,"2.2.0, 2.3.0-RC1","2.3.0-RC2, 2.4.0-RC1","Ant, Core",,0,2,,,,,,,,Ant 1.7.1 (should be reproducible on Ant 1.8.3),"The ivy:buildlist Ant task is erroring when it encounters an absolute path to a parent Ivy module specified in the /ivy-module/info/extends element's location attribute. This problem is not unique to Ivy 2.3.0-rc1; I've seen it in Ivy 2.2.0. 

I can verify that the parent ivy.xml file is there at the specified path. If I specify a relative path to the parent ivy.xml, buildlist works. 

In my test case, which I explain shortly, an absolute path for the extends attribute produces this error: 
...\testAbsolutePathToParent\multimodule-build\build.xml:28: impossible to parse ivy file for ...\testAbsolutePathToParent\croatia\build.xml: ivyfile=...\testAbsolutePathToParent\croatia\ivy.xml exception=java.text.ParseException: Problem occurred while parsing ivy file: null in file:/.../testAbsolutePathToParent/croatia/ivy.xml 
at org.apache.ivy.ant.IvyBuildList.doExecute(IvyBuildList.java:215) 
at org.apache.ivy.ant.IvyTask.execute(IvyTask.java:277) 
... 
Caused by: java.text.ParseException: Problem occurred while parsing ivy file: null in file:/.../testAbsolutePathToParent/croatia/ivy.xml 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.parse(XmlModuleDescriptorParser.java:301) 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(XmlModuleDescriptorParser.java:116) 
at org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.parseDescriptor(ModuleDescriptorParserRegistry.java:88) 
at org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(AbstractModuleDescriptorParser.java:48) 
at org.apache.ivy.ant.IvyBuildList.doExecute(IvyBuildList.java:207) 
... 35 more 
Caused by: org.xml.sax.SAXException: Problem occurred while parsing ivy file: null 
... 
--- Nested Exception --- 
java.text.ParseException: Problem occurred while parsing ivy file: null in file:/.../testAbsolutePathToParent/croatia/ivy.xml 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.parse(XmlModuleDescriptorParser.java:301) 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(XmlModuleDescriptorParser.java:116) 
at org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.parseDescriptor(ModuleDescriptorParserRegistry.java:88) 
... 
Caused by: org.xml.sax.SAXException: Problem occurred while parsing ivy file: null 
java.lang.NullPointerException 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.startElement(XmlModuleDescriptorParser.java:386) 
at com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser.startElement(AbstractSAXParser.java:506) 
... 
Caused by: java.lang.NullPointerException 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.parseOtherIvyFile(XmlModuleDescriptorParser.java:659) 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.extendsStarted(XmlModuleDescriptorParser.java:443) 
at org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.startElement(XmlModuleDescriptorParser.java:327) 
... 57 more 

This is what occurs when the haltOnError attribute is set to ""true"" on ivy:buildlist. If I set haltOnError=""false"" in my test case, the exception goes away, but I see the following build order: 
1. croatia 
2. germany 
3. ireland 
4. bootstrap-parent 
5. master-parent 

What's wrong about this build order is that germany depends on ireland and croatia depends on master-parent, in addition to extending it, and yet germany comes before ireland and croatia comes before master-parent. 

The roughly correct build order, as exhibited with a relative path to the parent, is: 
1. bootstrap-parent 
2. master-parent 
3. croatia 
4. ireland 
5. germany 

So, in addition to being incorrect, this behavior is just plain inconsistent. 

TEST CASE INSTRUCTIONS: 
I've attached a ZIP containing two standalone test cases, each consisting of a suite of Ant projects that together comprise a multimodule build whose build order is to be determined by the ivy:buildlist task: 
* testAbsolutePathToParent: The extends@location attribute uses an absolute path. 
* testRelativePathToParent: The extends@location attribute uses an absolute path. 

When running Ant from one of these test cases, you need to specify the location of the Ivy 2.3.0-rc1 installation using one of the following: 
* an IVY_DIR environment variable 
* an env.IVY_DIR user property, i.e. -Denv.IVY_DIR=... 
* an ivy.dir user property, i.e. -Divy.dir=... 

When running Ant for testAbsolutePathToParent, you need to specify the absolute path to the BuildlistAndExtendsIntegrationTest/testAbsolutePathToParent/master-parent directory using either of the following: 
* a MASTER_PARENT_DIR environment variable 
* an env.MASTER_PARENT_DIR user property, i.e. -Denv.MASTER_PARENT_DIR=... 

To run the build in either of these suites, go to the multimodule-build directory, and execute ""ant"" or ""ant init""—while specifying the Ivy installation directory and the master-parent directory. You can also run ""ant cleancache"" to clear out the Ivy cache. However, you shouldn't need to do this regularly because each of these test cases uses its own dedicated Ivy cache. 

NOTE: This issue is broached in the email thread ""buildlist task chokes on absolute path to parent Ivy module"" on the ivy-user mailing list.",,,,,,,"patch, testcase",7/22/2012 19:47,,,,"4 years, 51 weeks ago",,294291,,,Restricted to agents,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191557,,,,,,,,0|i0x5of:
Ivy,IVY-1365,New ivy:resolve inline dependencies should support exta attributes,Improvement,Open,Major,Unresolved,Unassigned,Markus Krieg,Markus Krieg,7/10/2012 17:15,,7/10/2012 17:15,,2.3.0-RC1,,Ant,,0,1,,,,,,,,,"When using the new inline dependency declaration for the Ant ivy:resolve task, I need to be able to set extra attributes like below. Otherwise, I am still forced to create temporary ivy.xml files for this use case. 

<ivy:resolve> 
<dependency org=""org.slf4j"" module=""slf4j"" e:color=""green"" rev=""1.6"" conf=""api,log4j"" /> 
</ivy:resolve>",,,,,,,,,,,,"5 years, 5 days ago",,300546,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245690,,,,,,,,0|i16fsf:
Ivy,IVY-1366,Resolve does not deliver all dependent artifacts,Bug,Resolved,Major,Fixed,Maarten Coene,Wolfgang Frank,Wolfgang Frank,7/24/2012 13:49,,8/30/2012 15:32,8/30/2012 15:32,2.3.0-RC1,2.3.0-RC2,Core,,0,3,,,,,,,,,"We have three configurations. 

{code:title=Configurations} 
<configurations> 
<conf name=""runtime"" extends=""requires, compile"" transitive=""true""/> 
<conf name=""requires"" /> 
<conf name=""compile""/> 
</configurations> 
{code} 

Additional we have the following dependencies between ivy modules (test, a, b, c) (each module has a simple jar as artifact): 
{code:title=Dependencies} 
test ""requires->#"" a 
test ""requires->#"" c 

c ""requires->#"" a 
c ""requires->#"" b 
{code} 
The artifacts have the configuration compile. 

If I do a resolve on test with configuration ""runtime"" I only get artifacts for modules a and c but not b. 

The problem happens in conflict resolution. Ivy generates the dependendies with wrong rootModuleConfigurations. In out case, the module b is loaded with root module configuration requires and not runtime. 

You find attached the example a unit test and a possible resolution in method computeConflicts of ResolveEngine. 

Possible dependency to IVY-729 

",,,,,,,testcase,8/30/2012 15:32,,,,"4 years, 45 weeks, 3 days ago",,294298,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191591,,,,,,,,0|i0x5vz:
Ivy,IVY-1367,Support Conditional Setting of a Property,New Feature,Resolved,Minor,Fixed,Nicolas Lalevée,J.C. Hamlin,J.C. Hamlin,7/31/2012 23:15,,3/26/2014 21:53,8/13/2012 21:04,2.2.0,2.4.0-RC1,Core,,0,3,,,,,,,,,"Please allow a way to make conditional use of environment variables in ivysettings.xml. If the environment variable is set, then set the property, otherwise, don't set the property. This can be generalized into a general test to set a property only if another property is set. 

Something like this, where the ""ifset"" is the new attribute of the property element. 

<properties environment=""env""/> 
<property name=""ivy.repos.server"" value=""${env.IVY_SERVER}"" override=""false"" ifset=""env.IVY_SERVER"" /> 
<property name=""ivy.repos.server"" value=""http://ivy:8081"" override=""false""/> 

In ant, you do something like this, which is very similar (but more verbose): 

<condition property=""ivy.repos.server"" value=""${env.IVY_SERVER}""> 
<isset property=""env.IVY_SERVER""/> 
</condition> 
<property name=""ivy.repos.server"" value=""http://ivy:8081""/> 

So, if a user defines an environment variable it will override the default value provided by the system. And if the environment variable is not defined in the environment, then the system default value can apply. 
",,,,,,,,10/28/2013 10:51,,,,"3 years, 37 weeks ago",,294300,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191965,,,,,,,,0|i0x873:
Ivy,IVY-1368,Ivy 2.3.0rc1 breaks artifactory ivy support,Bug,Resolved,Major,Fixed,Maarten Coene,Radim Kolar,Radim Kolar,8/4/2012 14:14,,8/15/2012 21:28,8/15/2012 21:28,2.3.0-RC1,2.3.0-RC2,Core,,0,2,,,,,,,,,"ivy 2.3.0rc1 do not works with artifactory hudson plugin. Looks like some method was renamed/removed. 

/usr/local/jboss/.jenkins/jobs/Solr/workspace/lucene/common-build.xml:608: The following error occurred while executing this line: 
java.lang.NoSuchMethodError: org.apache.ivy.ant.IvyAntSettings.getDefaultInstance(Lorg/apache/tools/ant/Task;)Lorg/apache/ivy/ant/IvyAntSettings; 
at org.jfrog.build.extractor.listener.ArtifactoryBuildListener.taskStarted(ArtifactoryBuildListener.java:84) 
at org.apache.tools.ant.Project.fireTaskStarted(Project.java:2184) 
at org.apache.tools.ant.Task.perform(Task.java:344) 
at org.apache.tools.ant.Target.execute(Target.java:392) 
at org.apache.tools.ant.Target.performTasks(Target.java:413) 
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1399) 
at org.apache.tools.ant.helper.SingleCheckExecutor.executeTargets(SingleCheckExecutor.java:38) 
at org.apache.tools.ant.Project.executeTargets(Project.java:1251) 
at org.apache.tools.ant.taskdefs.Ant.execute(Ant.java:442) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:291)",,,,,,,,8/15/2012 21:28,,,,"4 years, 47 weeks, 4 days ago",,294293,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191567,,,,,,,,0|i0x5qn:
Ivy,IVY-1369,Artifacts not delivered when using nested <conf> elements,Bug,Open,Minor,Unresolved,Unassigned,Danny Yates,Danny Yates,8/9/2012 14:14,,8/9/2012 14:14,,"2.2.0, 2.3.0-RC1",,Core,,0,1,,,,,,,,,"Given the following: 

<dependency org=""org.aspectj"" name=""aspectj"" rev=""1.6.10""> 
<conf name=""x""> 
<conf name=""y"" mapped=""tools""> 
</dependency> 

* defaultconfmapping of ""%->default,sources()"" 

* using the packager resolver to resolve against Ivy Roundup 

When resolving conf ""x"", no artifacts are delivered.",,,,,,,,,,,,"4 years, 48 weeks, 3 days ago",,300545,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245689,,,,,,,,0|i16fs7:
Ivy,IVY-1370,resolve checkIfChanged (ivy.deps.changed) does not compare transitive dependencies,Bug,Closed,Major,Not A Problem,Unassigned,Jacob Aleksynas,Jacob Aleksynas,8/14/2012 20:55,,8/14/2012 23:22,8/14/2012 23:22,2.2.0,,Core,,0,1,,,,,,,,,"ivy.deps.changed is not returning expected results. 

By adding some debugging to the checkChanged method, I find that the parsing of the previous resolve file from the resolution-cache (mrids) is compared to the current dependencies. The parsing of the previous resolve just lists the DIRECT dependencies of the module; where are the list that is compared is the fully transitive resolution of the module. therefore they never match when they should. below is the results of said logging, resulting in hasChanged = true. 

[ivy:resolve] STARTING previous report parsing: C:\svn\trunk\build\target\ivy\resolution-cache\myorg-mymoduleC-runtime.xml 
[ivy:resolve] parser added: apache#commons-logging;1.1.1 
[ivy:resolve] parser added: apache#commons-collections;3.2.1 
[ivy:resolve] parser added: apache#log4j;1.2.8 
[ivy:resolve] parser added: myorg#mymoduleA;0.0.462820 
[ivy:resolve] parser added: myorg#mymoduleB;0.0.498568 
[ivy:resolve] current added: myorg#mymoduleB;0.0.498568 
[ivy:resolve] current added: jdom#jdom;1.1 
[ivy:resolve] current added: apache#axis2-runtime;1.4.1.1 
[ivy:resolve] current added: sun#activation;1.1 
[ivy:resolve] current added: apache#axiom-api;1.2.7 
[ivy:resolve] current added: apache#axiom-impl;1.2.7 
[ivy:resolve] current added: apache#axis2-adb;1.4.1 
[ivy:resolve] current added: apache#axis2-kernel;1.4.1.1 
[ivy:resolve] current added: emory#backport-util-concurrent;3.1 
[ivy:resolve] current added: apache#commons-codec;1.3 
[ivy:resolve] current added: apache#commons-fileupload;1.2 
[ivy:resolve] current added: apache#commons-httpclient;3.1 
[ivy:resolve] current added: apache#geronimo-stax-api;1.0.1 
[ivy:resolve] current added: apache#neethi;2.0.4 
[ivy:resolve] current added: apache#woden-api;1.0M8 
[ivy:resolve] current added: apache#wstx-asl;3.2.4 
[ivy:resolve] current added: apache#xercesImpl;2.8.1 
[ivy:resolve] current added: apache#xml-apis;1.3.04 
[ivy:resolve] current added: apache#xmlschema;1.4.2 
[ivy:resolve] current added: apache#wsdl4j;1.6.2 
[ivy:resolve] current added: java#jaxrpc;1.1 
[ivy:resolve] current added: springframework#spring;2.5.5 
[ivy:resolve] current added: myorg#myutilities;0.0.510650 
[ivy:resolve] current added: apache#commons-pool;1.2 
[ivy:resolve] current skipped: apache#commons-collections;2.1 
[ivy:resolve] current added: apache#commons-collections;3.2.1 
[ivy:resolve] current added: myorg#mymoduleA;0.0.462820 
[ivy:resolve] current added: apache#axiom-dom;1.2.7 
[ivy:resolve] current skipped: apache#axis2-kernel;1.4.1 
[ivy:resolve] current added: apache#log4j;1.2.8 
[ivy:resolve] current added: apache#commons-logging;1.1.1 
[ivy:resolve] previousDepSet: [apache#commons-collections;3.2.1, myorg#mymoduleA;0.0.462820, apache#commons-logging;1.1.1, myorg#mymoduleB;0.0.498568, apache#log4j;1.2.8] 
[ivy:resolve] currentDepSet: [myorg#mymoduleB;0.0.498568, jdom#jdom;1.1, apache#axis2-runtime;1.4.1.1, sun#activation;1.1, apache#axiom-api;1.2.7, apache#axiom-impl;1.2.7, apache#axis2-adb;1.4.1, apache#axis2-kernel;1.4.1.1, emory#backport-util-concurrent;3.1, apache#commons-codec;1.3, apache#commons-fileupload;1.2, apache#commons-httpclient;3.1, apache#geronimo-stax-api;1.0.1, apache#neethi;2.0.4, apache#woden-api;1.0M8, apache#wstx-asl;3.2.4, apache#xercesImpl;2.8.1, apache#xml-apis;1.3.04, apache#xmlschema;1.4.2, apache#wsdl4j;1.6.2, java#jaxrpc;1.1, springframework#spring;2.5.5, myorg#myutilities;0.0.510650, apache#commons-pool;1.2, apache#commons-collections;3.2.1, myorg#mymoduleA;0.0.462820, apache#axiom-dom;1.2.7, apache#log4j;1.2.8, apache#commons-logging;1.1.1] 
",,,,,,,,,,,,"4 years, 47 weeks, 5 days ago",,294305,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,193132,,,,,,,,0|i0xfef:
Ivy,IVY-1371,Incorrect artifact resolution when using nested <conf> elements,Bug,Open,Major,Unresolved,Unassigned,Danny Yates,Danny Yates,8/17/2012 12:50,,8/18/2012 22:45,,"2.2.0, 2.3.0-RC1",,Core,,0,2,,,,,,,,,"Please see attached build.xml and ivy.xml 

When resolving the 'transitive' conf, Ivy pulls down Mina, which is not in that conf, and it additionally pulls down Mina's transitive dependencies even though the conf that Mina is in has transitivity turned off. 

If you use the alternative ""inline"" syntax for conf mapping, this bug doesn't happen.",,,,,,,,8/17/2012 21:54,,,,"4 years, 47 weeks, 1 day ago",,300544,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245688,,,,,,,,0|i16frz:
Ivy,IVY-1372,SearchEngine doesn't support 'organization' token,Bug,Open,Minor,Unresolved,Unassigned,Jean-Louis Boudart,Jean-Louis Boudart,8/19/2012 18:41,,8/19/2012 18:41,,"2.3.0-RC2, master",,Core,,0,1,,,,,,,,,"SearchEngine doesn't support search when using 'organization' token. 

While invoking SearchEngine, all found items have organisation set to null.",,,,,,,,,,,,"4 years, 47 weeks ago",,300543,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245687,,,,,,,,0|i16frr:
